Date,Close/Last,Volume,Open,High,Low
06/23/2022,$4.93,360322,$4.94,$4.98,$4.78
06/22/2022,$4.84,415566,$5.23,$5.31,$4.83
06/21/2022,$5.32,246112,$5.52,$5.63,$5.31
06/17/2022,$5.42,173507,$5.45,$5.688,$5.42
06/16/2022,$5.43,160771,$5.66,$5.66,$5.39
06/15/2022,$5.85,88818,$5.86,$5.9425,$5.76
06/14/2022,$5.78,123266,$5.71,$5.88,$5.65
06/13/2022,$5.65,159321,$5.75,$5.93,$5.52
06/10/2022,$6.09,182967,$6.20,$6.21,$5.88
06/09/2022,$6.33,122007,$6.34,$6.4299,$6.265
06/08/2022,$6.32,197392,$6.54,$6.645,$6.25
06/07/2022,$6.51,191132,$6.51,$6.58,$6.36
06/06/2022,$6.60,346594,$6.20,$6.78,$6.13
06/03/2022,$6.05,241397,$6.01,$6.19,$5.95
06/02/2022,$6.10,348459,$6.02,$6.17,$6.02
06/01/2022,$6.01,319956,$6.68,$6.695,$5.99
05/31/2022,$6.60,310727,$6.42,$6.77,$6.3501
05/27/2022,$6.39,256737,$6.11,$6.52,$6.11
05/26/2022,$6.05,193244,$5.60,$6.14,$5.60
05/25/2022,$5.63,181529,$5.03,$5.695,$4.99
05/24/2022,$5.05,421901,$5.41,$5.43,$5.00
05/23/2022,$5.48,134873,$5.55,$5.55,$5.23
05/20/2022,$5.45,193414,$5.70,$5.70,$5.30
05/19/2022,$5.60,177605,$5.72,$5.87,$5.58
05/18/2022,$5.72,206488,$5.91,$6.08,$5.70
05/17/2022,$6.02,343105,$5.56,$6.06,$5.56
05/16/2022,$5.51,432242,$6.42,$6.47,$5.47
05/13/2022,$6.50,374172,$5.88,$6.54,$5.88
05/12/2022,$5.87,223922,$5.79,$6.07,$5.57
05/11/2022,$5.81,437580,$5.86,$5.96,$5.74
05/10/2022,$5.89,504085,$5.70,$6.03,$5.34
05/09/2022,$5.60,348922,$5.46,$5.66,$5.31
05/06/2022,$5.55,291174,$5.21,$5.64,$5.101
05/05/2022,$5.23,273947,$5.47,$5.50,$5.175
05/04/2022,$5.54,447981,$5.55,$5.59,$5.235
05/03/2022,$5.53,328693,$5.72,$5.72,$5.315
