Date,Close/Last,Volume,Open,High,Low
01/24/2023,$1595.09,229577,$1596.00,$1616.45,$1584.55
01/23/2023,$1597.35,333787,$1552.05,$1599.44,$1551.89
01/20/2023,$1555.19,290955,$1518.94,$1563.9299,$1509.12
01/19/2023,$1504.14,166268,$1490.70,$1510.45,$1490.70
01/18/2023,$1512.04,229578,$1558.69,$1573.7399,$1510.34
01/17/2023,$1551.54,334408,$1514.99,$1553.98,$1506.56
01/13/2023,$1524.57,290171,$1503.89,$1525.44,$1498.09
01/12/2023,$1512.47,278807,$1487.58,$1515.95,$1478.40
01/11/2023,$1479.21,246875,$1462.00,$1480.67,$1459.16
01/10/2023,$1451.43,203357,$1450.00,$1465.02,$1430.50
01/09/2023,$1446.74,361924,$1415.59,$1451.61,$1414.01
01/06/2023,$1402.06,284880,$1372.11,$1406.84,$1365.12
01/05/2023,$1364.16,258439,$1364.66,$1373.52,$1344.05
01/04/2023,$1376.05,270200,$1386.52,$1388.5499,$1364.85
01/03/2023,$1371.13,321326,$1400.30,$1403.41,$1358.03
12/30/2022,$1387.49,225121,$1394.00,$1394.675,$1371.2253
12/29/2022,$1404.95,256429,$1391.75,$1418.41,$1384.84
12/28/2022,$1378.28,193703,$1395.52,$1404.96,$1376.64
12/27/2022,$1398.00,168095,$1413.85,$1416.41,$1396.30
12/23/2022,$1412.36,209968,$1400.28,$1417.39,$1385.01
12/22/2022,$1407.80,241652,$1409.04,$1413.455,$1388.215
12/21/2022,$1425.19,222373,$1431.95,$1449.38,$1420.64
12/20/2022,$1428.38,290686,$1407.95,$1439.45,$1399.82
12/19/2022,$1414.98,302447,$1450.66,$1463.035,$1409.2315
12/16/2022,$1462.11,400428,$1471.44,$1485.47,$1449.475
12/15/2022,$1487.53,289490,$1518.40,$1518.40,$1478.31
12/14/2022,$1538.29,223240,$1544.62,$1559.86,$1519.01
12/13/2022,$1548.32,239722,$1610.05,$1614.67,$1545.79
12/12/2022,$1561.20,261269,$1517.61,$1565.46,$1517.61
12/09/2022,$1526.26,172475,$1531.00,$1543.73,$1526.26
12/08/2022,$1531.00,202049,$1516.00,$1537.47,$1512.00
12/07/2022,$1509.46,286225,$1505.00,$1526.22,$1489.70
12/06/2022,$1508.40,460944,$1569.74,$1572.00,$1505.01
12/05/2022,$1570.61,242468,$1594.16,$1596.075,$1557.91
12/02/2022,$1604.88,288315,$1615.81,$1620.79,$1597.21
12/01/2022,$1625.83,296447,$1625.01,$1638.33,$1611.00
11/30/2022,$1626.96,459018,$1561.00,$1634.74,$1553.0001
11/29/2022,$1552.72,260207,$1520.57,$1562.71,$1520.57
11/28/2022,$1527.56,161149,$1515.20,$1533.89,$1512.10
11/25/2022,$1515.20,87499,$1508.77,$1519.19,$1502.21
11/23/2022,$1508.83,145648,$1507.86,$1518.58,$1501.02
11/22/2022,$1505.90,197297,$1502.00,$1507.205,$1472.21
11/21/2022,$1494.39,190607,$1495.00,$1499.09,$1476.40
11/18/2022,$1502.48,201177,$1515.62,$1516.50,$1488.425
11/17/2022,$1493.83,225416,$1497.28,$1519.94,$1490.00
11/16/2022,$1526.55,197884,$1520.00,$1538.8387,$1516.04
11/15/2022,$1523.47,283942,$1555.00,$1561.26,$1516.76
11/14/2022,$1513.12,264414,$1503.59,$1539.43,$1496.2759
11/11/2022,$1506.35,443721,$1483.80,$1523.88,$1465.00
11/10/2022,$1470.92,400839,$1437.08,$1472.75,$1404.1075
11/09/2022,$1375.82,236171,$1384.90,$1386.71,$1360.30
11/08/2022,$1389.64,281956,$1392.44,$1406.905,$1380.19
11/07/2022,$1396.37,247207,$1404.36,$1405.255,$1379.06
11/04/2022,$1397.57,256293,$1415.59,$1415.59,$1366.53
11/03/2022,$1391.87,385530,$1403.73,$1413.55,$1385.00
11/02/2022,$1407.98,529649,$1481.37,$1482.6325,$1407.24
11/01/2022,$1477.72,286169,$1511.51,$1516.00,$1477.72
10/31/2022,$1498.33,297593,$1507.41,$1521.775,$1492.565
10/28/2022,$1505.00,384928,$1466.41,$1505.60,$1446.67
10/27/2022,$1466.94,534075,$1490.19,$1490.19,$1449.665
10/26/2022,$1476.03,1022473,$1532.41,$1558.82,$1474.73
10/25/2022,$1584.02,668805,$1561.00,$1591.43,$1552.50
10/24/2022,$1545.84,387333,$1560.00,$1563.23,$1538.85
10/21/2022,$1549.82,364564,$1536.03,$1551.41,$1508.64
10/20/2022,$1536.20,238288,$1531.08,$1547.00,$1523.01
10/19/2022,$1527.21,251484,$1539.11,$1554.23,$1513.2401
10/18/2022,$1543.99,302608,$1582.67,$1588.095,$1524.76
10/17/2022,$1541.98,289527,$1540.00,$1563.65,$1534.08
10/14/2022,$1508.41,369362,$1579.30,$1587.00,$1505.94
10/13/2022,$1558.24,437271,$1486.00,$1570.50,$1472.236
10/12/2022,$1522.54,356395,$1500.21,$1529.94,$1483.65
10/11/2022,$1491.06,437345,$1476.33,$1498.33,$1442.00
10/10/2022,$1475.83,277379,$1488.75,$1496.17,$1472.91
10/07/2022,$1478.75,279541,$1485.40,$1490.34,$1465.31
10/06/2022,$1506.99,247253,$1515.81,$1533.91,$1506.01
10/05/2022,$1519.78,237520,$1514.79,$1543.485,$1495.8645
10/04/2022,$1536.15,250171,$1533.37,$1558.95,$1524.20
10/03/2022,$1504.70,331295,$1514.00,$1517.99,$1468.1575
09/30/2022,$1502.76,283796,$1535.00,$1544.85,$1501.07
09/29/2022,$1543.35,239917,$1546.63,$1565.02,$1534.325
09/28/2022,$1566.60,261160,$1546.53,$1578.21,$1534.00
09/27/2022,$1539.00,224045,$1558.37,$1563.44,$1525.00
09/26/2022,$1531.99,249404,$1559.21,$1571.01,$1531.13
09/23/2022,$1557.52,415801,$1564.83,$1572.49,$1532.1825
09/22/2022,$1588.48,445834,$1650.00,$1658.08,$1575.97
09/21/2022,$1665.28,260517,$1720.00,$1720.00,$1663.62
09/20/2022,$1699.63,265115,$1692.89,$1704.11,$1681.23
09/19/2022,$1705.17,271209,$1675.94,$1705.17,$1675.94
09/16/2022,$1693.57,326162,$1692.93,$1697.32,$1675.10
09/15/2022,$1710.65,139094,$1715.81,$1731.8206,$1702.15
09/14/2022,$1721.49,253725,$1707.09,$1737.92,$1695.2786
09/13/2022,$1701.06,223308,$1709.01,$1728.99,$1690.00
09/12/2022,$1747.94,171747,$1742.00,$1754.56,$1735.01
09/09/2022,$1723.32,257237,$1720.00,$1736.695,$1716.16
09/08/2022,$1707.01,253892,$1680.00,$1710.3011,$1666.705
09/07/2022,$1680.76,256708,$1627.24,$1685.0386,$1627.24
09/06/2022,$1634.58,232477,$1614.00,$1638.00,$1601.48
09/02/2022,$1616.52,184862,$1630.20,$1630.20,$1600.17
09/01/2022,$1613.15,241598,$1578.84,$1615.53,$1552.12
08/31/2022,$1596.80,189322,$1613.56,$1630.81,$1595.94
08/30/2022,$1612.50,203592,$1640.00,$1649.99,$1590.00
08/29/2022,$1639.08,193376,$1616.99,$1653.12,$1614.72
08/26/2022,$1627.86,160523,$1667.78,$1667.78,$1625.32
08/25/2022,$1663.24,123718,$1652.27,$1665.80,$1641.96
08/24/2022,$1643.13,114364,$1637.02,$1652.36,$1631.02
08/23/2022,$1630.15,130564,$1644.67,$1654.9022,$1628.40
08/22/2022,$1639.43,196013,$1640.00,$1658.73,$1626.30
08/19/2022,$1672.26,248328,$1696.00,$1705.00,$1662.41
08/18/2022,$1710.73,124415,$1705.17,$1712.16,$1697.47
08/17/2022,$1705.49,163619,$1694.54,$1717.4325,$1693.26
08/16/2022,$1714.68,232317,$1683.09,$1724.87,$1683.09
08/15/2022,$1692.03,183887,$1664.63,$1699.01,$1664.63
08/12/2022,$1663.70,202966,$1630.44,$1664.605,$1623.64
08/11/2022,$1631.09,330195,$1665.00,$1670.00,$1606.815
08/10/2022,$1658.29,284042,$1673.69,$1684.0899,$1654.24
08/09/2022,$1639.09,265926,$1610.70,$1642.5899,$1606.445
08/08/2022,$1621.81,181173,$1610.00,$1624.58,$1607.59
08/05/2022,$1600.78,181027,$1570.14,$1603.94,$1561.87
08/04/2022,$1584.33,203060,$1584.94,$1599.00,$1576.84
08/03/2022,$1585.03,214721,$1561.19,$1598.80,$1550.10
08/02/2022,$1549.85,137092,$1549.10,$1576.95,$1546.03
08/01/2022,$1557.38,213071,$1558.61,$1579.9299,$1549.095
07/29/2022,$1564.22,309817,$1543.88,$1574.47,$1532.30
07/28/2022,$1538.88,414761,$1508.85,$1548.68,$1491.00
07/27/2022,$1510.00,1432577,$1433.75,$1529.49,$1433.44
07/26/2022,$1316.43,503003,$1318.16,$1327.10,$1291.63
07/25/2022,$1328.87,329873,$1354.23,$1354.23,$1313.015
07/22/2022,$1347.33,193820,$1375.25,$1385.00,$1335.5501
07/21/2022,$1368.04,317803,$1344.72,$1372.12,$1329.62
07/20/2022,$1374.88,253227,$1343.00,$1379.62,$1343.00
07/19/2022,$1342.53,162007,$1335.57,$1347.82,$1329.84
07/18/2022,$1319.16,254682,$1315.00,$1354.205,$1312.00
07/15/2022,$1299.99,207715,$1285.41,$1306.78,$1277.00
07/14/2022,$1265.84,158393,$1265.00,$1269.615,$1236.03
07/13/2022,$1275.57,233769,$1236.54,$1285.13,$1233.61
07/12/2022,$1261.46,203148,$1290.00,$1303.00,$1256.33
07/11/2022,$1290.09,201978,$1322.11,$1328.9288,$1288.90
07/08/2022,$1339.28,154231,$1343.63,$1352.50,$1328.61
07/07/2022,$1351.24,154004,$1344.62,$1368.62,$1337.95
07/06/2022,$1342.33,166872,$1360.78,$1369.4925,$1329.95
07/05/2022,$1362.71,288357,$1284.43,$1372.935,$1270.49
07/01/2022,$1306.80,177688,$1302.08,$1317.805,$1290.56
06/30/2022,$1307.26,260946,$1282.28,$1321.81,$1270.03
06/29/2022,$1288.20,161597,$1292.00,$1296.905,$1276.99
06/28/2022,$1288.87,180351,$1331.85,$1346.17,$1287.50
06/27/2022,$1331.71,199623,$1349.15,$1350.62,$1320.3701
06/24/2022,$1329.02,231516,$1299.06,$1329.04,$1296.00
06/23/2022,$1289.52,191775,$1265.03,$1292.63,$1254.95
06/22/2022,$1254.00,175714,$1241.29,$1270.7923,$1230.0701
06/21/2022,$1261.24,178375,$1263.98,$1278.4087,$1258.755
06/17/2022,$1245.60,392615,$1218.83,$1259.66,$1218.07
06/16/2022,$1214.56,308528,$1247.49,$1247.49,$1205.85
06/15/2022,$1266.16,312932,$1233.56,$1290.00,$1232.1467
06/14/2022,$1204.01,228508,$1223.38,$1245.20,$1196.28
06/13/2022,$1232.68,367396,$1270.96,$1285.175,$1213.92
06/10/2022,$1317.04,312482,$1338.43,$1343.38,$1301.78
06/09/2022,$1369.59,175384,$1362.99,$1391.00,$1362.99
06/08/2022,$1373.35,194927,$1387.97,$1396.99,$1371.63
06/07/2022,$1390.44,175238,$1355.75,$1394.143,$1355.51
06/06/2022,$1376.80,145925,$1390.94,$1390.94,$1368.20
06/03/2022,$1375.06,113951,$1379.00,$1392.15,$1364.075
06/02/2022,$1396.99,216025,$1360.48,$1397.76,$1360.48
06/01/2022,$1374.72,213391,$1401.35,$1413.45,$1349.43
05/31/2022,$1402.55,257174,$1395.00,$1414.38,$1377.02
05/27/2022,$1402.42,253707,$1357.79,$1406.67,$1357.79
05/26/2022,$1340.91,225470,$1304.16,$1348.75,$1296.51
05/25/2022,$1288.77,252778,$1245.00,$1305.07,$1237.18
05/24/2022,$1266.64,370471,$1278.69,$1278.69,$1230.91
05/23/2022,$1289.79,336822,$1298.56,$1312.37,$1264.51
05/20/2022,$1294.11,348092,$1293.00,$1296.75,$1256.39
05/19/2022,$1272.49,233743,$1238.77,$1290.34,$1233.25
05/18/2022,$1252.89,308210,$1299.38,$1305.62,$1240.00
05/17/2022,$1322.06,170685,$1328.62,$1334.63,$1295.25
05/16/2022,$1299.07,174202,$1308.85,$1323.92,$1293.55
05/13/2022,$1318.28,220484,$1298.88,$1338.00,$1298.88
05/12/2022,$1281.12,342995,$1261.44,$1303.855,$1242.71
05/11/2022,$1281.69,312291,$1310.19,$1361.385,$1278.99
05/10/2022,$1321.08,396392,$1296.46,$1338.77,$1272.94
05/09/2022,$1276.57,398239,$1323.61,$1330.00,$1272.00
05/06/2022,$1354.53,298940,$1345.00,$1365.965,$1312.03
05/05/2022,$1369.86,496921,$1415.57,$1430.30,$1344.49
05/04/2022,$1434.53,418564,$1450.46,$1456.70,$1381.00
05/03/2022,$1447.54,223236,$1456.90,$1463.96,$1420.83
