Date,Close/Last,Volume,Open,High,Low
09/09/2022,21317.80,N/A,19925.20,21380.70,21170.40
09/08/2022,19838.50,N/A,19218.90,19851.90,19294.10
09/07/2022,19228.40,N/A,18739.40,19376.60,19169.60
09/06/2022,18722.10,N/A,19781.80,18866.70,18548.40
09/05/2022,19761.90,N/A,19882.50,20169.30,19687.40
09/04/2022,19896.20,N/A,19773.40,20042.90,19818.60
09/03/2022,19761.70,N/A,19897.10,19855.40,19756.70
09/02/2022,19902.80,N/A,20166.20,20043.80,19875.90
09/01/2022,20183.90,N/A,20015.80,20232.50,19960.60
08/31/2022,20007.80,N/A,20408.00,20202.70,19931.00
08/30/2022,20389.30,N/A,20267.90,20435.50,19793.40
08/29/2022,20257.70,N/A,19858.00,20295.60,20120.90
08/28/2022,19844.70,N/A,19996.60,19931.40,19551.20
08/27/2022,19999.10,N/A,20206.80,20134.10,19927.80
08/26/2022,20238.90,N/A,21554.40,20343.60,20144.70
08/25/2022,21521.60,N/A,21328.80,21632.50,21324.70
08/24/2022,21468.20,N/A,21259.40,21632.50,21324.70
08/23/2022,21239.80,N/A,21229.70,21551.10,21171.10
08/22/2022,21285.70,N/A,21419.00,21458.20,21271.20
08/21/2022,21380.60,N/A,21250.80,21489.90,21077.40
08/20/2022,21186.60,N/A,21146.80,21322.40,21126.10
08/19/2022,21135.40,N/A,22814.00,21170.70,20813.50
08/18/2022,22783.20,N/A,23457.80,23202.30,22718.20
08/17/2022,23447.60,N/A,23988.20,23512.30,23297.70
08/16/2022,24018.20,N/A,24045.70,24077.00,23834.60
08/15/2022,24101.50,N/A,24920.60,24240.80,23858.90
08/14/2022,24832.10,N/A,24602.80,25205.70,24193.80
08/13/2022,24589.30,N/A,24666.50,24623.40,24352.90
08/12/2022,24744.90,N/A,24008.30,24787.50,24337.50
08/11/2022,23997.10,N/A,24268.10,24090.00,23765.20
08/10/2022,24353.80,N/A,22913.80,24481.30,23923.30
08/09/2022,22876.60,N/A,23833.50,23150.50,22714.70
08/08/2022,23813.30,N/A,23305.40,23866.20,23636.40
08/07/2022,23307.00,N/A,22990.50,23339.80,23160.60
08/06/2022,22999.60,N/A,23266.80,23048.00,22852.30
08/05/2022,23202.80,N/A,23050.60,23344.40,23167.00
08/04/2022,23158.20,N/A,23073.10,23188.40,22593.50
08/03/2022,23069.80,N/A,22842.60,23214.50,22794.40
08/02/2022,22852.40,N/A,22853.60,23060.00,22698.60
08/01/2022,22876.70,N/A,23375.40,23412.70,22790.90
07/31/2022,23361.00,N/A,23741.90,23459.10,23265.90
