Date,Close/Last,Volume,Open,High,Low
03/02/2023,$5.14,11817590,$4.66,$5.16,$4.65
03/01/2023,$4.73,18461810,$5.55,$5.552,$4.70
02/28/2023,$5.74,9911720,$5.51,$5.80,$5.36
02/27/2023,$5.50,8675552,$5.53,$5.67,$5.46
02/24/2023,$5.48,5737821,$5.60,$5.64,$5.46
02/23/2023,$5.76,8534340,$5.88,$5.90,$5.51
02/22/2023,$5.79,7767046,$5.75,$5.95,$5.65
02/21/2023,$5.75,9965061,$6.09,$6.18,$5.73
02/17/2023,$6.37,12492440,$6.10,$6.42,$5.895
02/16/2023,$5.98,16184070,$6.04,$6.31,$5.84
02/15/2023,$6.01,13424950,$5.21,$6.03,$5.20
02/14/2023,$5.29,7443817,$5.07,$5.34,$4.97
02/13/2023,$5.17,7011923,$5.00,$5.25,$4.92
02/10/2023,$4.98,7658259,$5.07,$5.16,$4.925
02/09/2023,$5.18,9413881,$5.64,$5.72,$5.13
02/08/2023,$5.57,7508485,$5.91,$5.94,$5.55
02/07/2023,$5.95,11044960,$5.94,$6.05,$5.71
02/06/2023,$5.94,15509590,$6.25,$6.61,$5.88
02/03/2023,$6.08,13075850,$6.09,$6.45,$5.93
02/02/2023,$6.34,20903000,$5.86,$6.54,$5.86
02/01/2023,$5.62,7732462,$5.48,$5.70,$5.37
01/31/2023,$5.52,6071474,$5.38,$5.62,$5.36
01/30/2023,$5.38,7478069,$5.58,$5.71,$5.36
01/27/2023,$5.71,11037190,$5.33,$5.875,$5.32
01/26/2023,$5.38,6466540,$5.50,$5.59,$5.22
01/25/2023,$5.36,5534913,$5.19,$5.38,$5.09
01/24/2023,$5.32,9849540,$5.28,$5.64,$5.20
01/23/2023,$5.31,9572945,$5.18,$5.41,$5.135
01/20/2023,$5.19,10409430,$4.95,$5.245,$4.85
01/19/2023,$4.86,11084990,$4.81,$5.07,$4.71
01/18/2023,$4.91,18005280,$5.65,$5.72,$4.85
01/17/2023,$5.59,20166080,$5.20,$5.67,$5.0315
01/13/2023,$5.19,46228830,$5.23,$5.59,$4.905
01/12/2023,$4.62,15111960,$4.35,$4.63,$4.2125
01/11/2023,$4.29,8752365,$4.07,$4.40,$4.00
01/10/2023,$4.03,7897886,$3.86,$4.05,$3.79
01/09/2023,$3.91,10357730,$3.75,$4.045,$3.75
01/06/2023,$3.69,4090692,$3.63,$3.70,$3.53
01/05/2023,$3.66,5262860,$3.60,$3.67,$3.51
01/04/2023,$3.64,4858879,$3.51,$3.6775,$3.48
01/03/2023,$3.49,7668027,$3.62,$3.84,$3.43
12/30/2022,$3.48,6361480,$3.38,$3.49,$3.33
12/29/2022,$3.42,6893975,$3.34,$3.50,$3.245
12/28/2022,$3.32,6130047,$3.32,$3.38,$3.25
12/27/2022,$3.29,7591385,$3.62,$3.62,$3.28
12/23/2022,$3.65,5336242,$3.73,$3.76,$3.55
12/22/2022,$3.70,6275566,$3.72,$3.73,$3.495
12/21/2022,$3.76,4572156,$3.75,$3.81,$3.67
12/20/2022,$3.67,6212147,$3.77,$3.91,$3.635
12/19/2022,$3.80,7138051,$4.14,$4.15,$3.76
12/16/2022,$4.11,16596030,$4.21,$4.30,$4.02
12/15/2022,$4.27,7786731,$4.48,$4.515,$4.22
12/14/2022,$4.58,4873910,$4.72,$4.755,$4.57
12/13/2022,$4.71,6438450,$4.98,$5.07,$4.63
12/12/2022,$4.77,4927508,$4.65,$4.8599,$4.60
12/09/2022,$4.65,5301520,$4.63,$4.86,$4.61
12/08/2022,$4.68,3860488,$4.65,$4.76,$4.47
12/07/2022,$4.58,4096796,$4.61,$4.70,$4.53
12/06/2022,$4.62,8114786,$5.13,$5.14,$4.57
12/05/2022,$5.12,5716294,$5.10,$5.38,$5.035
12/02/2022,$5.14,3254977,$5.01,$5.17,$5.01
12/01/2022,$5.20,5164739,$5.15,$5.33,$4.935
11/30/2022,$5.09,4917560,$4.95,$5.14,$4.73
11/29/2022,$4.91,4834608,$4.80,$5.025,$4.80
11/28/2022,$4.76,4528703,$5.00,$5.10,$4.72
11/25/2022,$5.10,1199679,$5.12,$5.125,$5.05
11/23/2022,$5.14,3326742,$5.04,$5.20,$5.01
11/22/2022,$5.02,2588480,$5.07,$5.10,$4.955
11/21/2022,$5.04,3692068,$5.25,$5.25,$5.00
11/18/2022,$5.30,3108820,$5.41,$5.50,$5.2601
11/17/2022,$5.31,3054722,$5.22,$5.36,$5.10
11/16/2022,$5.36,3031870,$5.39,$5.43,$5.23
11/15/2022,$5.49,7512951,$5.61,$5.6677,$5.37
11/14/2022,$5.46,5566344,$5.43,$5.60,$5.31
