Date,Close/Last,Volume,Open,High,Low
06/24/2022,$59.50,2195,$60.18,$60.60,$59.50
06/23/2022,$59.70,4097,$61.50,$61.50,$59.70
06/22/2022,$60.50,1039,$59.50,$61.59,$59.50
06/21/2022,$60.29,2955,$60.26,$60.79,$59.68
06/17/2022,$60.00,728,$60.46,$60.55,$60.00
06/16/2022,$61.01,5464,$60.58,$61.70,$59.50
06/15/2022,$60.42,N/A,$60.42,$60.42,$60.42
06/14/2022,$60.42,462,$60.45,$60.45,$60.42
06/13/2022,$60.00,1369,$60.40,$61.00,$60.00
06/10/2022,$61.21,4826,$60.69,$62.60,$60.56
06/09/2022,$60.50,818,$61.34,$61.34,$59.29
06/08/2022,$60.69,4912,$61.10,$61.80,$60.57
06/07/2022,$61.06,4221,$60.90,$61.99,$60.46
06/06/2022,$62.00,N/A,$62.00,$62.00,$62.00
06/03/2022,$62.00,426,$61.9999,$62.00,$61.9999
06/02/2022,$59.50,N/A,$59.50,$59.50,$59.50
06/01/2022,$59.50,289,$61.74,$61.74,$59.50
05/31/2022,$62.00,364,$62.00,$62.00,$62.00
05/27/2022,$58.10,N/A,$58.10,$58.10,$58.10
05/26/2022,$58.10,3993,$55.10,$58.99,$55.10
05/25/2022,$57.25,N/A,$57.25,$57.25,$57.25
05/24/2022,$57.25,836,$57.25,$59.16,$57.25
05/23/2022,$57.10,100,$57.10,$57.10,$57.10
05/20/2022,$56.20,N/A,$56.20,$56.20,$56.20
05/19/2022,$56.20,N/A,$56.20,$56.20,$56.20
05/18/2022,$56.20,1273,$56.80,$58.00,$56.20
05/17/2022,$57.9989,201,$58.00,$58.00,$57.9989
05/16/2022,$58.01,N/A,$58.01,$58.01,$58.01
05/13/2022,$58.01,N/A,$58.01,$58.01,$58.01
05/12/2022,$58.01,1347,$58.01,$58.01,$56.84
05/11/2022,$59.51,204,$58.01,$59.51,$58.01
05/10/2022,$57.27,1249,$58.27,$58.27,$57.27
05/09/2022,$59.38,1212,$59.33,$60.57,$58.76
05/06/2022,$61.00,N/A,$61.00,$61.00,$61.00
05/05/2022,$61.00,N/A,$61.00,$61.00,$61.00
05/04/2022,$61.00,N/A,$61.00,$61.00,$61.00
05/03/2022,$61.00,N/A,$61.00,$61.00,$61.00
