Date,Close/Last,Volume,Open,High,Low
01/19/2023,$144.18,245010,$144.88,$145.10,$143.62
01/18/2023,$145.51,305423,$148.00,$148.10,$145.07
01/17/2023,$144.77,383737,$144.65,$145.72,$144.266
01/13/2023,$140.30,291571,$140.42,$140.98,$139.52
01/12/2023,$142.36,242907,$142.26,$142.74,$140.71
01/11/2023,$138.85,251041,$139.67,$139.67,$138.63
01/10/2023,$139.14,231090,$139.00,$139.35,$138.17
01/09/2023,$139.94,230147,$139.31,$141.66,$139.24
01/06/2023,$138.97,164944,$136.14,$139.54,$135.91
01/05/2023,$135.52,178407,$135.72,$136.24,$134.6746
01/04/2023,$137.19,467099,$138.21,$138.40,$136.65
01/03/2023,$138.28,309833,$137.96,$138.47,$137.02
12/30/2022,$136.58,168810,$136.88,$137.3999,$136.00
12/29/2022,$137.41,249482,$135.94,$137.49,$135.91
12/28/2022,$134.13,236940,$136.00,$136.77,$133.9001
12/27/2022,$136.16,137626,$136.12,$136.965,$135.8389
12/23/2022,$137.14,149383,$137.04,$137.755,$136.19
12/22/2022,$137.00,211641,$138.28,$138.425,$135.88
12/21/2022,$137.46,238728,$137.11,$137.81,$136.69
12/20/2022,$138.83,178322,$138.89,$140.24,$138.77
12/19/2022,$139.61,191516,$140.00,$140.80,$138.86
12/16/2022,$140.43,170211,$140.28,$141.51,$140.04
12/15/2022,$141.66,151775,$143.22,$143.82,$141.06
12/14/2022,$144.65,170415,$146.01,$146.37,$143.8013
12/13/2022,$144.50,167119,$146.84,$147.3399,$144.33
12/12/2022,$144.12,130768,$143.62,$144.205,$142.75
12/09/2022,$143.34,127868,$142.49,$144.21,$142.49
12/08/2022,$142.28,141031,$142.00,$142.375,$141.62
12/07/2022,$141.86,208218,$141.75,$143.03,$141.3475
12/06/2022,$141.09,242564,$142.88,$142.88,$140.201
12/05/2022,$143.19,223634,$144.76,$144.80,$142.65
12/02/2022,$146.53,164940,$145.56,$146.61,$144.985
12/01/2022,$147.66,199536,$147.22,$148.24,$146.58
11/30/2022,$147.69,171526,$145.44,$147.87,$144.85
11/29/2022,$145.40,170270,$145.26,$146.18,$144.87
11/28/2022,$146.51,140926,$146.84,$147.70,$146.3169
11/25/2022,$148.27,95589,$147.00,$148.645,$146.94
11/23/2022,$146.71,198875,$146.06,$146.71,$145.25
11/22/2022,$145.33,179876,$144.63,$145.50,$144.30
11/21/2022,$142.16,161228,$142.78,$142.925,$141.945
11/18/2022,$143.19,130314,$143.08,$143.51,$142.6308
11/17/2022,$142.93,129795,$141.21,$142.96,$141.0996
11/16/2022,$142.12,122266,$143.15,$143.2426,$141.82
11/15/2022,$143.75,183438,$144.68,$144.97,$142.925
11/14/2022,$142.12,191554,$142.28,$143.395,$141.6929
11/11/2022,$143.26,144386,$142.17,$143.46,$141.51
11/10/2022,$140.52,211315,$137.59,$140.57,$137.56
11/09/2022,$134.53,194951,$136.00,$136.10,$134.10
11/08/2022,$137.50,183951,$137.36,$138.65,$136.65
11/07/2022,$137.26,216496,$136.83,$137.53,$135.90
11/04/2022,$137.35,209994,$136.00,$137.68,$135.60
11/03/2022,$135.25,212274,$135.19,$136.28,$134.23
11/02/2022,$135.39,215943,$136.65,$138.20,$135.25
11/01/2022,$135.16,251053,$138.00,$138.00,$134.47
10/31/2022,$138.81,216768,$138.58,$139.32,$137.57
10/28/2022,$139.52,207836,$137.68,$139.79,$137.55
10/27/2022,$136.47,194513,$137.05,$137.7499,$136.39
10/26/2022,$137.93,185610,$136.89,$138.89,$136.83
10/25/2022,$137.07,193083,$135.88,$137.91,$135.7801
10/24/2022,$134.74,188352,$133.63,$135.0995,$133.14
10/21/2022,$133.76,313624,$131.69,$133.92,$131.34
10/20/2022,$133.24,172043,$133.64,$134.80,$132.80
10/19/2022,$132.97,176115,$133.58,$133.8899,$132.0863
10/18/2022,$134.26,350584,$135.26,$135.31,$133.22
10/17/2022,$136.16,206511,$135.85,$136.80,$135.85
